group_id,group_size,image_id,role,duplicate_of,hamming_distance,similarity,dataset_name,label,source_relpath,perceptual_hash,status
69d84367c2993048,7,ec32daf61e7fffd1,near_duplicate,69d84367c2993048,8.0,0.875,color,soybean___healthy,Soybean___healthy/5ab57729-ec46-4245-a71a-bcd734a78406___RS_HL 5909.JPG,ff60a415b65ad02b,rejected
69d84367c2993048,7,4cfe2ff3bd27da8f,near_duplicate,69d84367c2993048,2.0,0.96875,color,soybean___healthy,Soybean___healthy/6bfa1286-a35f-4dde-a61a-959fea14cf11___RS_HL 5847.JPG,ff64a417963a9039,rejected
69d84367c2993048,7,b8dcbc377dc63330,near_duplicate,69d84367c2993048,8.0,0.875,color,soybean___healthy,Soybean___healthy/756fdbe0-bb99-44bc-9732-d98cff038a75___RS_HL 6228.JPG,ffe0a415b41ad03b,rejected
69d84367c2993048,7,69d84367c2993048,representative,,,1.0,color,soybean___healthy,Soybean___healthy/95841526-273c-4161-8de1-20c69d6650ba___RS_HL 5833.JPG,ff44a417963ad039,accepted
69d84367c2993048,7,fd81a3772f04265b,near_duplicate,69d84367c2993048,6.0,0.90625,color,soybean___healthy,Soybean___healthy/cfa54446-5b27-4d48-b62f-9417dbf8c463___RS_HL 5845.JPG,ff60a017d62ad03d,rejected
69d84367c2993048,7,fd09ec6d16e6d82d,near_duplicate,69d84367c2993048,4.0,0.9375,color,soybean___healthy,Soybean___healthy/eb680077-f114-40a6-9a8f-6564043ab31d___RS_HL 6925.JPG,ffe4a417941ad039,rejected
8d3022b335e2e4fe,2,8d3022b335e2e4fe,representative,,,1.0,color,soybean___healthy,Soybean___healthy/37d42645-b221-430d-88be-5c7800d3b384___RS_HL 5975.JPG,aea4e49e9a399169,accepted
8d3022b335e2e4fe,2,ba2d37cfab7cf5d9,near_duplicate,8d3022b335e2e4fe,4.0,0.9375,color,tomato___early_blight,Tomato___Early_blight/6b52f204-547d-47aa-926c-b9508a5e6cbc___RS_Erly.B 7434.JPG,ee84e41e9a799169,rejected
0e6f95d5a78a0e0c,3,0e918cfd8f326513,near_duplicate,0e6f95d5a78a0e0c,4.0,0.9375,color,soybean___healthy,Soybean___healthy/394fdee0-1d75-49cc-b5c9-26231be45726___RS_HL 4221.JPG,eee4c41e9eb81a91,rejected
0e6f95d5a78a0e0c,3,0e6f95d5a78a0e0c,representative,,,1.0,color,soybean___healthy,Soybean___healthy/c2135eb9-8e38-460a-bfb5-dd8ec00bc739___RS_HL 5208.JPG,eee4851e96b89a91,accepted
0e6f95d5a78a0e0c,3,6702531fb8067966,near_duplicate,0e6f95d5a78a0e0c,8.0,0.875,color,soybean___healthy,Soybean___healthy/d14add50-a548-4c61-98ab-a4afd7606ce8___RS_HL 6842.JPG,fee4c40e9eba1891,rejected
c130a6451af6d6c6,2,c130a6451af6d6c6,representative,,,1.0,color,soybean___healthy,Soybean___healthy/39cb8fb1-9c2e-4cb4-acac-35f90a4bcbb8___RS_HL 6107.JPG,aab5a542d60a9e6d,accepted
c130a6451af6d6c6,2,49e218c3b264996f,near_duplicate,c130a6451af6d6c6,4.0,0.9375,color,soybean___healthy,Soybean___healthy/61771b23-de73-46fe-8028-9bc7aeda8bf2___RS_HL 6117.JPG,aab7a542960a976d,rejected
a5ffe4b096b5109a,2,d96a8a3d53b3789f,near_duplicate,a5ffe4b096b5109a,4.0,0.9375,color,soybean___healthy,Soybean___healthy/3a6552de-3446-4462-99c4-107948d5e512___RS_HL 5864.JPG,eee4e407969ad039,rejected
a5ffe4b096b5109a,2,a5ffe4b096b5109a,representative,,,1.0,color,soybean___healthy,Soybean___healthy/e9f66b73-87a7-42fc-b2fa-081cd7ef6126___RS_HL 5852.JPG,eee0e497969a9039,accepted
95d82620f9ecb9d1,3,438ea915c8730758,near_duplicate,95d82620f9ecb9d1,4.0,0.9375,color,soybean___healthy,Soybean___healthy/3ba289b8-ffb3-425e-aa80-d4c2b9e87592___RS_HL 5410.JPG,ea94851e9e789879,rejected
95d82620f9ecb9d1,3,4a9ded296ea4c091,near_duplicate,95d82620f9ecb9d1,4.0,0.9375,color,soybean___healthy,Soybean___healthy/68ded0f7-2d8e-44c9-a066-d067974caf02___RS_HL 5122.JPG,ea97871e9e689861,rejected
95d82620f9ecb9d1,3,95d82620f9ecb9d1,representative,,,1.0,color,soybean___healthy,Soybean___healthy/dbdd4c29-94e9-4598-be4d-a80690ad1809___RS_HL 4197.JPG,ea96851e9e789c61,accepted
f764bc31b3ac77fd,2,f764bc31b3ac77fd,representative,,,1.0,color,soybean___healthy,Soybean___healthy/3bf12b65-7c92-428f-aa6e-c61038121f1f___RS_HL 5239.JPG,eac2851f953d8365,accepted
f764bc31b3ac77fd,2,8bfb04514ee83470,near_duplicate,f764bc31b3ac77fd,4.0,0.9375,color,soybean___healthy,Soybean___healthy/b54decab-cdd6-406c-bc01-3fa12900f8b2___RS_HL 4577.JPG,eac2801f957dc365,rejected
b724b36e1b62c505,2,a3f3aa3214c350a8,near_duplicate,b724b36e1b62c505,4.0,0.9375,color,soybean___healthy,Soybean___healthy/3c845900-ab47-4ee0-81d0-796ab7c42735___RS_HL 6810.JPG,ea95e506867a9e61,rejected
b724b36e1b62c505,2,b724b36e1b62c505,representative,,,1.0,color,soybean___healthy,Soybean___healthy/e2d95430-fdbf-4668-aaea-2018ea829f5a___RS_HL 4903.JPG,ea85e51e867a9a61,accepted
2a564b47bb5e58a0,4,2a564b47bb5e58a0,representative,,,1.0,color,soybean___healthy,Soybean___healthy/3d4152a1-02d5-43dc-8ce2-2dbbf192ce5b___RS_HL 5732.JPG,aab5e452835f9568,accepted
2a564b47bb5e58a0,4,36e372942020338f,near_duplicate,2a564b47bb5e58a0,4.0,0.9375,color,soybean___healthy,Soybean___healthy/4d51ef14-4d06-4d30-b0e6-465f1ff8795e___RS_HL 6233.JPG,aab5f442875f9468,rejected
2a564b47bb5e58a0,4,43809978f4dd8a63,near_duplicate,2a564b47bb5e58a0,10.0,0.84375,color,soybean___healthy,Soybean___healthy/b4741523-839f-4296-a9a2-d2e8d83bfe73___RS_HL 6745.JPG,aab5f442866f943c,rejected
2a564b47bb5e58a0,4,fe3a66f1f8b3e28b,near_duplicate,2a564b47bb5e58a0,8.0,0.875,color,soybean___healthy,Soybean___healthy/d1a5db98-bf65-4d0f-9202-35fc8a06b4ca___RS_HL 6315.JPG,aab5f042874f947c,rejected
09e21580ffe165f0,2,1ffe2a695f05a0fa,near_duplicate,09e21580ffe165f0,4.0,0.9375,color,soybean___healthy,Soybean___healthy/3d713c06-1c1f-4992-aba7-ebc3ea3adae4___RS_HL 6804.JPG,efe4e417943a9078,rejected
09e21580ffe165f0,2,09e21580ffe165f0,representative,,,1.0,color,soybean___healthy,Soybean___healthy/9873e037-9740-4636-a112-85638f15b81b___RS_HL 6418.JPG,eee4e417953e9038,accepted
8a6037b33631f725,2,8a6037b33631f725,representative,,,1.0,color,soybean___healthy,Soybean___healthy/3ea02aab-ecd4-4017-8e01-e96a68e876e5___RS_HL 4476.JPG,abb4d04ac16d87e6,accepted
8a6037b33631f725,2,7d171888a4b19acf,near_duplicate,8a6037b33631f725,4.0,0.9375,color,soybean___healthy,Soybean___healthy/967f0803-9cbb-4e64-be3c-f32e073baf24___RS_HL 3066.JPG,abb6d04ac16d8765,rejected
390c0ea5bb831593,3,206a68c21e2ebaac,near_duplicate,390c0ea5bb831593,4.0,0.9375,color,soybean___healthy,Soybean___healthy/3eb6479c-de7d-4fc5-bd0e-9cc84ab3bc9a___RS_HL 5491.JPG,eacac08f9abc9133,rejected
390c0ea5bb831593,3,19d5a95518dd3e70,near_duplicate,390c0ea5bb831593,8.0,0.875,color,soybean___healthy,Soybean___healthy/54220b9c-9655-47bf-9f0c-7abaf2e049d8___RS_HL 4701.JPG,ebcac08f9e349133,rejected
390c0ea5bb831593,3,390c0ea5bb831593,representative,,,1.0,color,soybean___healthy,Soybean___healthy/71ce143e-92c9-4e9b-847f-b7cc5d8dbd84___RS_HL 4770.JPG,eacac28f9a9c91b1,accepted
dab8e0dc7ad6def3,2,dab8e0dc7ad6def3,representative,,,1.0,color,soybean___healthy,Soybean___healthy/3fe09c8b-10ed-497a-a141-be4a9d9fbfb0___RS_HL 4520.JPG,fe9f8538c660c865,accepted
dab8e0dc7ad6def3,2,1d7351a24296c098,near_duplicate,dab8e0dc7ad6def3,4.0,0.9375,color,soybean___healthy,Soybean___healthy/b258123b-1596-4417-9e26-39cf9a06da41___RS_HL 3689.JPG,fe978178c660cc65,rejected
f9babdeaa0015599,2,54b94d51c1e05878,near_duplicate,f9babdeaa0015599,4.0,0.9375,color,soybean___healthy,Soybean___healthy/42082722-38c1-4ee6-b60c-8259452b0c45___RS_HL 6949.JPG,ffe89405d891b037,rejected
f9babdeaa0015599,2,f9babdeaa0015599,representative,,,1.0,color,soybean___healthy,Soybean___healthy/8697d736-f4c7-420d-a8de-8230c217b901___RS_HL 6947.JPG,ffe88505d811b237,accepted
e4256e5ae7a756d7,2,e4256e5ae7a756d7,representative,,,1.0,color,soybean___healthy,Soybean___healthy/42727c9c-59e8-46a6-8050-7ee4eaa8002b___RS_HL 6965.JPG,be95f44ac16f8560,accepted
e4256e5ae7a756d7,2,738c74579e8bb509,near_duplicate,e4256e5ae7a756d7,4.0,0.9375,color,soybean___healthy,Soybean___healthy/67f8ae76-9c44-4688-95ef-4e1a314898a6___RS_HL 6648.JPG,aa95f44ac16f856c,rejected
d19e28c82b176234,2,d19e28c82b176234,representative,,,1.0,color,soybean___healthy,Soybean___healthy/42f37e94-d1e1-4324-a909-ab6786d4c011___RS_HL 6378.JPG,aab1b5c0df4ad849,accepted
d19e28c82b176234,2,98c9bce61a29b662,near_duplicate,d19e28c82b176234,4.0,0.9375,color,soybean___healthy,Soybean___healthy/7ff6b856-263a-4fa2-a2fd-4b6b00654cf2___RS_HL 6379.JPG,aab1a5c0dfcad80d,rejected
42d7e73852b68a57,2,e5543247bcc51a78,near_duplicate,42d7e73852b68a57,4.0,0.9375,color,soybean___healthy,Soybean___healthy/43c04ad9-5f2e-4375-aaeb-96f5b2a6dd61___RS_HL 6393.JPG,aaf5e502d64e9478,rejected
42d7e73852b68a57,2,42d7e73852b68a57,representative,,,1.0,color,soybean___healthy,Soybean___healthy/a864d9f5-f20b-444f-85ec-69ec145f4f1b___RS_HL 6390.JPG,aaf5e500964f947a,accepted
72af9e7b4d1464e8,7,184ffe3181956122,near_duplicate,72af9e7b4d1464e8,8.0,0.875,color,soybean___healthy,Soybean___healthy/45b0bcf9-1f53-4414-9cb2-d54c519cabe3___RS_HL 5902.JPG,aab1b1c2db0bcc4d,rejected
72af9e7b4d1464e8,7,72af9e7b4d1464e8,representative,,,1.0,color,soybean___healthy,Soybean___healthy/4a421c81-b75e-4ab7-9c4c-ea2d86d8dadf___RS_HL 5840.JPG,aab1f1429f0fd40d,accepted
72af9e7b4d1464e8,7,84752136311f1466,near_duplicate,72af9e7b4d1464e8,4.0,0.9375,color,soybean___healthy,Soybean___healthy/4b204c22-df30-4696-8b83-480ca8965809___RS_HL 5915.JPG,aab1b1c29f0bdc0d,rejected
72af9e7b4d1464e8,7,ccbb0debe1dcb6d4,near_duplicate,72af9e7b4d1464e8,4.0,0.9375,color,soybean___healthy,Soybean___healthy/7b2bb24b-70fc-40fe-92f1-993a2484727b___RS_HL 5839.JPG,aab1b1429f4bd42d,rejected
72af9e7b4d1464e8,7,5364f317ddc165c7,near_duplicate,72af9e7b4d1464e8,6.0,0.90625,color,soybean___healthy,Soybean___healthy/a6b7a418-20b5-400b-89ba-52c11505d4c5___RS_HL 6684.JPG,aab5b5429f4b940d,rejected
72af9e7b4d1464e8,7,ceabfb37efdb8b26,near_duplicate,72af9e7b4d1464e8,8.0,0.875,color,soybean___healthy,Soybean___healthy/dc4ee4d3-bf20-4d6b-b40f-3a7099f50efb___RS_HL 5990.JPG,aab5b1c29b4b9c0d,rejected
72af9e7b4d1464e8,7,faa37be5d07b9001,near_duplicate,72af9e7b4d1464e8,6.0,0.90625,color,soybean___healthy,Soybean___healthy/dfdb9d31-68a9-4ca0-92e9-cdfe615831fd___RS_HL 5914.JPG,aab1b5429f0bd06d,rejected
aaf355f735beec43,2,aaf355f735beec43,representative,,,1.0,color,soybean___healthy,Soybean___healthy/4815c4d9-ab13-434d-a7f6-f281e783d9e4___RS_HL 4446.JPG,ff8fc057ca688560,accepted
aaf355f735beec43,2,57ca30ce534deb3b,near_duplicate,aaf355f735beec43,4.0,0.9375,color,soybean___healthy,Soybean___healthy/b4069962-eac9-403d-9195-bae430444ac5___RS_HL 3893.JPG,ff8fc05eca648560,rejected
8bd745bbfb2f94fd,2,f7f219ecfeaa7699,near_duplicate,8bd745bbfb2f94fd,4.0,0.9375,color,soybean___healthy,Soybean___healthy/485f31da-d69b-4d26-9bbf-da339446cdef___RS_HL 5266.JPG,bfe0d00fda3cc990,rejected
8bd745bbfb2f94fd,2,8bd745bbfb2f94fd,representative,,,1.0,color,soybean___healthy,Soybean___healthy/c7d54891-36f1-46f3-9b49-4cfc419f5568___RS_HL 2698.JPG,af60d40fda3cc9d0,accepted
ba8149df7498f0c8,3,aebb14bd35b3159a,near_duplicate,ba8149df7498f0c8,6.0,0.90625,color,soybean___healthy,Soybean___healthy/49e6bb71-c56f-4355-a0ec-15159e6d6689___RS_HL 5714 1.JPG,eacaf50b943f9031,rejected
ba8149df7498f0c8,3,f045842d98c8e746,near_duplicate,ba8149df7498f0c8,4.0,0.9375,color,soybean___healthy,Soybean___healthy/baeb603a-d572-4eea-b078-f5495e6cec80___RS_HL 3806.JPG,aacaf50b943f9a30,rejected
ba8149df7498f0c8,3,ba8149df7498f0c8,representative,,,1.0,color,soybean___healthy,Soybean___healthy/bb5bca01-7a42-475f-bf7c-f06d6a6a7d7b___RS_HL 3516.JPG,aac2f50b963f9234,accepted
5ac868e614641100,2,75a5846672954a04,near_duplicate,5ac868e614641100,4.0,0.9375,color,soybean___healthy,Soybean___healthy/4a7733f1-3510-4a9a-86cc-746ad2eee261___RS_HL 5658 1.JPG,fab1a052836b8d6d,rejected
5ac868e614641100,2,5ac868e614641100,representative,,,1.0,color,soybean___healthy,Soybean___healthy/daf9aaef-3bef-4ff8-8b5e-a43186bd1a8b___RS_HL 4982.JPG,fab1a052cb6a8d65,accepted
dee420585ae37820,2,dee420585ae37820,representative,,,1.0,color,soybean___healthy,Soybean___healthy/4b1bb212-7a98-46a8-a57d-176d5879d5cb___RS_HL 3381.JPG,ae9fd44ac86dc464,accepted
dee420585ae37820,2,6f624a5fdb6e97f7,near_duplicate,dee420585ae37820,4.0,0.9375,color,soybean___healthy,Soybean___healthy/57c18b39-2a33-471f-91eb-a9ba4ddabc7b___RS_HL 6167.JPG,ae95d45ac86dc466,rejected
ce454a818993df61,3,1abf09d0aa10e09d,near_duplicate,ce454a818993df61,4.0,0.9375,color,soybean___healthy,Soybean___healthy/4b489ac1-a219-47c8-bb45-9b163c0aed17___RS_HL 4624.JPG,ffb080578b6a8d64,rejected
ce454a818993df61,3,1d353d666450927b,near_duplicate,ce454a818993df61,4.0,0.9375,color,soybean___healthy,Soybean___healthy/6a1a22eb-1290-4b1d-969d-f52bc78cc5a9___RS_HL 7074.JPG,ffb0a05783ca8d29,rejected
ce454a818993df61,3,ce454a818993df61,representative,,,1.0,color,soybean___healthy,Soybean___healthy/7f05a83e-4d86-48be-8543-8e087ff86501___RS_HL 5560 1.JPG,ffb0a057834a8d6c,accepted
f6013311bc984666,2,f6013311bc984666,representative,,,1.0,color,soybean___healthy,Soybean___healthy/4b618427-0698-4a01-afe8-a271b5f778aa___RS_HL 6755.JPG,ffc8ea078d1c9170,accepted
f6013311bc984666,2,0df24cb007429b04,near_duplicate,f6013311bc984666,4.0,0.9375,color,soybean___healthy,Soybean___healthy/e2a44ce5-e59e-458b-af00-e043bc262c57___RS_HL 6757.JPG,fee0ea0f8d1c9170,rejected
a4d79f665e642da9,2,802b651b584787ec,near_duplicate,a4d79f665e642da9,4.0,0.9375,color,soybean___healthy,Soybean___healthy/4ba98db0-c81a-480e-80b4-02bac8491be9___RS_HL 4830.JPG,bb95d05ac17b8568,rejected
a4d79f665e642da9,2,a4d79f665e642da9,representative,,,1.0,color,soybean___healthy,Soybean___healthy/d041f7ce-7165-4e76-baa2-f4e84527f2cc___RS_HL 4112.JPG,bf95f01ac1798568,accepted
2f6c01cbd1f365ff,3,2f6c01cbd1f365ff,representative,,,1.0,color,soybean___healthy,Soybean___healthy/4bc6e11c-5f1c-4046-942c-0a39a8b28838___RS_HL 5520.JPG,bfb0d04bc10dc67c,accepted
2f6c01cbd1f365ff,3,bd97938e77e8790f,near_duplicate,2f6c01cbd1f365ff,4.0,0.9375,color,soybean___healthy,Soybean___healthy/e1dfa39c-b3f6-4885-a9e5-e60f2a96c473___RS_HL 6853.JPG,bf90d05bc12dc66c,rejected
2f6c01cbd1f365ff,3,a517838488292d56,near_duplicate,2f6c01cbd1f365ff,4.0,0.9375,color,tomato___bacterial_spot,Tomato___Bacterial_spot/e4404de4-7958-4e77-a7ed-664dd0d7f2c9___GCREC_Bact.Sp 5906.JPG,bf30d04bc10fc76c,rejected
3131cb1293f79101,2,3131cb1293f79101,representative,,,1.0,color,soybean___healthy,Soybean___healthy/4bf93fae-8468-4214-a855-e71c9de50c4e___RS_HL 3773.JPG,aab5d452836b9d49,accepted
3131cb1293f79101,2,207b7d85c0740c02,near_duplicate,3131cb1293f79101,4.0,0.9375,color,tomato___septoria_leaf_spot,Tomato___Septoria_leaf_spot/2f4afdee-f957-400f-8515-4ea92173d00d___Matt.S_CG 0667.JPG,aab5d542836b9d29,rejected
56c091c3be6d0ce3,2,51eb706a31fd934b,near_duplicate,56c091c3be6d0ce3,4.0,0.9375,color,soybean___healthy,Soybean___healthy/4f64f4c2-cffe-4671-a436-075733baa64d___RS_HL 5931.JPG,ea91b552e14b854f,rejected
56c091c3be6d0ce3,2,56c091c3be6d0ce3,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5739cb3b-64c4-4538-b5d9-d2db0b6e3f92___RS_HL 5962.JPG,aa95bd50e14b854f,accepted
3bc965263f6af6ca,2,3bc965263f6af6ca,representative,,,1.0,color,soybean___healthy,Soybean___healthy/504d1070-3f0f-4550-80ab-025510f3cbf8___RS_HL 3301.JPG,aacad50fd23d9234,accepted
3bc965263f6af6ca,2,18f70f635b3a1ae8,near_duplicate,3bc965263f6af6ca,4.0,0.9375,color,soybean___healthy,Soybean___healthy/dc899c30-1039-455b-b8d7-3e27911ba323___RS_HL 3360.JPG,aa4a950fd23d9b34,rejected
181ffaae8f2de780,2,181ffaae8f2de780,representative,,,1.0,color,soybean___healthy,Soybean___healthy/50f3f292-c8ef-41ce-ab44-989d4295303a___RS_HL 7217.JPG,efc4851b96399a61,accepted
181ffaae8f2de780,2,2bd32afb2432f960,near_duplicate,181ffaae8f2de780,4.0,0.9375,color,soybean___healthy,Soybean___healthy/df4a555f-d2ab-43c1-93cc-bdfd1f2241c1___RS_HL 3058.JPG,ef44851f963a9a61,rejected
bffb8b5aa2b5ff15,3,673c9dca1cedd7f7,near_duplicate,bffb8b5aa2b5ff15,6.0,0.90625,color,soybean___healthy,Soybean___healthy/50f595fb-030e-4351-a801-431de6a38e84___RS_HL 4447.JPG,eab4c452867a9e69,rejected
bffb8b5aa2b5ff15,3,bffb8b5aa2b5ff15,representative,,,1.0,color,soybean___healthy,Soybean___healthy/a45de092-310e-4c34-b886-67ee31c0df47___RS_HL 4101.JPG,ab35c452876a9e69,accepted
bffb8b5aa2b5ff15,3,7f25caee2530170a,near_duplicate,bffb8b5aa2b5ff15,4.0,0.9375,color,soybean___healthy,Soybean___healthy/e6cea06d-3ebb-418d-b7ca-de748a13a5df___RS_HL 3804.JPG,eab5c452876a9e49,rejected
8a5a9c88b357b66d,2,8a5a9c88b357b66d,representative,,,1.0,color,soybean___healthy,Soybean___healthy/531b8e54-f004-4409-8aa6-e299bd231828___RS_HL 6028.JPG,aab1b540d34bcf0d,accepted
8a5a9c88b357b66d,2,5327dc23e7a7f17a,near_duplicate,8a5a9c88b357b66d,4.0,0.9375,color,soybean___healthy,Soybean___healthy/642955f0-e8e3-4f9c-abc4-64b7d7fe3c56___RS_HL 6027.JPG,a2b9b550d34bcf05,rejected
ac6ed5c5706651aa,2,ac6ed5c5706651aa,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5327698d-fe17-4978-898a-f379d79d99d7___RS_HL 3603.JPG,edc0c40fda38d933,accepted
ac6ed5c5706651aa,2,28ad1ee4b2577dc1,near_duplicate,ac6ed5c5706651aa,4.0,0.9375,color,soybean___healthy,Soybean___healthy/7902b2a9-489e-4a25-9325-19bca6bae024___RS_HL 3601.JPG,adc0850fda39d933,rejected
2d56f40c3b4f3322,2,cb50675adf2ceb0f,near_duplicate,2d56f40c3b4f3322,4.0,0.9375,color,soybean___healthy,Soybean___healthy/5565f04b-eaf0-46e3-8189-d135bc0434e9___RS_HL 7080.JPG,aab5e016c65e8d78,rejected
2d56f40c3b4f3322,2,2d56f40c3b4f3322,representative,,,1.0,color,soybean___healthy,Soybean___healthy/f79dad52-ffda-466d-b3cd-c7c4aaa293e7___RS_HL 7092.JPG,abb5e012c35e8d78,accepted
0e78708a991f5afc,2,0e78708a991f5afc,representative,,,1.0,color,soybean___healthy,Soybean___healthy/55b23292-71fe-40ab-9912-ec9c90cf2d76___RS_HL 6758.JPG,ea84a59f951a917a,accepted
0e78708a991f5afc,2,450b9a225ddb4bc2,near_duplicate,0e78708a991f5afc,4.0,0.9375,color,soybean___healthy,Soybean___healthy/59c19441-ceec-4027-b73f-8e2612d3e80c___RS_HL 6694.JPG,ea84a59e945a917b,rejected
432ef86ff4da14c7,2,d14612df82ddf8ce,near_duplicate,432ef86ff4da14c7,4.0,0.9375,color,soybean___healthy,Soybean___healthy/563ec871-3c87-4bcc-a6c7-2ed5ec2f9da5___RS_HL 6269.JPG,aab59542df29d825,rejected
432ef86ff4da14c7,2,432ef86ff4da14c7,representative,,,1.0,color,soybean___healthy,Soybean___healthy/e5bd6ccc-2b3b-4065-99ba-303491819ba1___RS_HL 6222.JPG,aab59542df0ddc24,accepted
f01094f45f2cef49,2,f01094f45f2cef49,representative,,,1.0,color,soybean___healthy,Soybean___healthy/56ce6106-6204-492f-a761-58f9110929bb___RS_HL 3210.JPG,fde08017c73ec668,accepted
f01094f45f2cef49,2,2459f74e4b4a8a2a,near_duplicate,f01094f45f2cef49,4.0,0.9375,color,tomato___bacterial_spot,Tomato___Bacterial_spot/6757fb05-9503-42bc-aa7e-08d083b780aa___GCREC_Bact.Sp 3201.JPG,ffe08017d61ec668,rejected
977b6cefa387e2c0,2,977b6cefa387e2c0,representative,,,1.0,color,soybean___healthy,Soybean___healthy/56d484b9-e5c9-4dca-b915-316910a147d3___RS_HL 6933.JPG,eee5a41e965ad029,accepted
977b6cefa387e2c0,2,5166123d450e0e37,near_duplicate,977b6cefa387e2c0,4.0,0.9375,color,tomato___bacterial_spot,Tomato___Bacterial_spot/a9045c2f-df74-4d31-8e2f-f3ce3d6753e2___GCREC_Bact.Sp 3026.JPG,eae4a41e965ad839,rejected
c97e6c86abd78032,2,1cb84da13f6612f0,near_duplicate,c97e6c86abd78032,4.0,0.9375,color,soybean___healthy,Soybean___healthy/57a01f63-5550-4d78-94dd-09417e3d311c___RS_HL 5981.JPG,ff84e017857a9c68,rejected
c97e6c86abd78032,2,c97e6c86abd78032,representative,,,1.0,color,soybean___healthy,Soybean___healthy/863b9f39-fd02-44b8-858e-c05d40e59204___RS_HL 5979.JPG,ff04e01f857a9c61,accepted
82f2933ba761d53a,3,2a4b47400a8249c7,near_duplicate,82f2933ba761d53a,8.0,0.875,color,soybean___healthy,Soybean___healthy/581416a4-377d-4f4a-9c6b-d440f8f23ef2___RS_HL 3562.JPG,ebc2d40d9b3c9133,rejected
82f2933ba761d53a,3,82f2933ba761d53a,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5abf103d-2872-40c6-8ddd-8ef88f99746b___RS_HL 4105.JPG,eac2d48d933d9934,accepted
82f2933ba761d53a,3,2216469a8378413c,near_duplicate,82f2933ba761d53a,4.0,0.9375,color,soybean___healthy,Soybean___healthy/d6144acf-78ad-4891-af3f-b9750c71f318___RS_HL 4202.JPG,eac2d48d9b3c9932,rejected
fcff641e0d58bd9b,2,fcff641e0d58bd9b,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5a30aa37-115d-4459-b89c-2b20bf4ec17c___RS_HL 6734.JPG,ebe5a50ec63c9a30,accepted
fcff641e0d58bd9b,2,585240859942394a,near_duplicate,fcff641e0d58bd9b,4.0,0.9375,color,tomato___bacterial_spot,Tomato___Bacterial_spot/2279def6-9a9e-43cd-8f35-9111fa81ab13___GCREC_Bact.Sp 5952.JPG,aae5a50ed63e9a30,rejected
4fcd816c73ec9a63,2,4fcd816c73ec9a63,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5a88cf38-af3b-494c-b7c3-83b37773db99___RS_HL 7182.JPG,fbb0d0538b6b8568,accepted
4fcd816c73ec9a63,2,291772e3bd5ff006,near_duplicate,4fcd816c73ec9a63,4.0,0.9375,color,soybean___healthy,Soybean___healthy/784c6a81-fbc4-448e-87eb-3f3ea4c435ae___RS_HL 4104.JPG,fab1d0528b6b8d68,rejected
e30d379ad83395da,2,4ce2a2c20d6aae37,near_duplicate,e30d379ad83395da,4.0,0.9375,color,soybean___healthy,Soybean___healthy/5a9aaf42-24dc-4646-b49a-e16618360ffc___RS_HL 5272.JPG,afc8d2979832e037,rejected
e30d379ad83395da,2,e30d379ad83395da,representative,,,1.0,color,soybean___healthy,Soybean___healthy/c606f357-d8b8-426d-be13-dd488dd387d3___RS_HL 3453.JPG,afc8d2179c30e137,accepted
45d95d5732f75607,2,45d95d5732f75607,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5bf08cfa-93b1-493e-af11-74144bcdedcc___RS_HL 3942.JPG,bf9e905ac221c765,accepted
45d95d5732f75607,2,f83b4da61bc88652,near_duplicate,45d95d5732f75607,4.0,0.9375,color,soybean___healthy,Soybean___healthy/7b3513bb-136c-4060-a7e7-d97cf239e716___RS_HL 4586.JPG,bf9e905ac228cf64,rejected
b416ef2574935ae1,2,b416ef2574935ae1,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5d068981-68c1-4674-9318-5f38a6f0c49e___RS_HL 3338.JPG,fee48417d61a9839,accepted
b416ef2574935ae1,2,71011e7618ee168f,near_duplicate,b416ef2574935ae1,4.0,0.9375,color,soybean___healthy,Soybean___healthy/6fd5a871-1a03-45e3-88d2-dd7498ebbdf7___RS_HL 6926.JPG,fee48417963a9a31,rejected
11b3b3e3e2962492,5,11b3b3e3e2962492,representative,,,1.0,color,soybean___healthy,Soybean___healthy/5da78ced-3e3c-431e-adb9-4a2476d3a894___RS_HL 6476.JPG,aaf5b142934bd12d,accepted
11b3b3e3e2962492,5,ba9c4fb5840874ac,near_duplicate,11b3b3e3e2962492,6.0,0.90625,color,soybean___healthy,Soybean___healthy/6cbe21af-77e0-4fd4-8dbb-18943e84c0e3___RS_HL 6409.JPG,aab1b542934bd14f,rejected
11b3b3e3e2962492,5,23d0e2238919a3e7,near_duplicate,11b3b3e3e2962492,6.0,0.90625,color,soybean___healthy,Soybean___healthy/8302f802-cee2-4e90-a54f-91b781656e03___RS_HL 6407.JPG,aab1b542916bd16d,rejected
11b3b3e3e2962492,5,5ba8970c8c41022d,near_duplicate,11b3b3e3e2962492,4.0,0.9375,color,soybean___healthy,Soybean___healthy/bc1462a9-c2e3-44d1-8c3d-f2d9edb3ba53___RS_HL 6683.JPG,aab5b542994bd12d,rejected
